TITLE,PLAYER/CHARACTER,SERIAL NUMBER,SET,GRADE,GRADER,VARIANT,AUTOGRAPH,YEAR,LANGUAGE,PRICE,CATEGORY,OTHER META,MP4 URL,IMAGE URL,URL TO PRODUCT
2001 POKEMON NEO REVELATION CELEBI-HOLO (PSA NM-MT 8),CELEBI-HOLO,116982526,POKEMON NEO REVELATION,NM-MT 8,PSA,DOUBLE HOLO ERROR,No,2001,English,$300.15,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116982526.mp4,https://cdn.dripshop.live/dripnfts/slabs/116982526.jpg,https://www.dripshop.live/products/RwE_aUCDfaOT_o1RvFI-g
2021 POKEMON SWORD & SHIELD EVOLVING SKIES FA/SYLVEON V (PSA GEM MT 10),FA/SYLVEON V,108984720,POKEMON SWORD & SHIELD EVOLVING SKIES,GEM MT 10,PSA,EVOLVING SKIES,No,2021,English,$299.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108984720.mp4,https://cdn.dripshop.live/dripnfts/slabs/108984720.jpg,https://www.dripshop.live/products/5WT13aQMgfDi2uyIykhXJ
2000 POKEMON NEO GENESIS 1ST EDITION MEGANIUM-HOLO (PSA MINT 9),MEGANIUM-HOLO,108381844,POKEMON NEO GENESIS 1ST EDITION,MINT 9,PSA,1ST EDITION,No,2000,English,$297.85,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108381844.mp4,https://cdn.dripshop.live/dripnfts/slabs/108381844.jpg,https://www.dripshop.live/products/l9ev6JB5OcrQ_GCK-v8Vo
2021 POKEMON CELEBRATIONS ULTRA-PREMIUM COLLECTION CHARIZARD (PSA MINT 9),CHARIZARD,73933027,POKEMON CELEBRATIONS ULTRA-PREMIUM COLLECTION,MINT 9,PSA,ULTRA-PREMIUM COLLECTION,No,2021,English,$295.55,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/73933027.mp4,https://cdn.dripshop.live/dripnfts/slabs/73933027.jpg,https://www.dripshop.live/products/0GtVlrQjU7Hr5dCEmE7ve
1999 Pokemon Original Series Snorlax (CGC 7.5),Snorlax,4193782026,Pokemon Original Series,7.5,CGC,Holo,No,1999,English,$292.22,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/4193782026.mp4,https://cdn.dripshop.live/dripnfts/slabs/4193782026.jpg,https://www.dripshop.live/products/1S8sA7KJCTGo5LmvnSMsj
2023 POKEMON SWORD AND SHIELD CROWN ZENITH FA/MEWTWO VSTAR (PSA GEM MT 10),FA/MEWTWO VSTAR,99650091,POKEMON SWORD AND SHIELD CROWN ZENITH,GEM MT 10,PSA,CROWN ZENITH,No,2023,English,$292.10,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/99650091.mp4,https://cdn.dripshop.live/dripnfts/slabs/99650091.jpg,https://www.dripshop.live/products/jcmNISUzvnrdxOLMMvhCa
2023 POKEMON SWORD AND SHIELD CROWN ZENITH FA/MEWTWO VSTAR (PSA GEM MT 10),FA/MEWTWO VSTAR,96610925,POKEMON SWORD AND SHIELD CROWN ZENITH,GEM MT 10,PSA,CROWN ZENITH,No,2023,English,$287.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/96610925.mp4,https://cdn.dripshop.live/dripnfts/slabs/96610925.jpg,https://www.dripshop.live/products/2tJqwz7RibHEIqUX4FHXD
2000 POKEMON JAPANESE NEO 3 CELEBI-HOLO (PSA GEM MT 10),CELEBI-HOLO,98712165,POKEMON JAPANESE NEO 3,GEM MT 10,PSA,N/A,No,2000,Japanese,$287.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/98712165.mp4,https://cdn.dripshop.live/dripnfts/slabs/98712165.jpg,https://www.dripshop.live/products/9yeuNLe1TfIYBfP9q3I6c
2018 POKEMON JAPANESE SUN & MOON TAG BOLT GENGAR & MIMIKYU GX (PSA GEM MT 10),GENGAR & MIMIKYU GX,70288184,POKEMON JAPANESE SUN & MOON TAG BOLT,GEM MT 10,PSA,TAG BOLT,No,2018,Japanese,$285.20,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/70288184.mp4,https://cdn.dripshop.live/dripnfts/slabs/70288184.jpg,https://www.dripshop.live/products/QlkQ9VeeeCcNYJuq5D--N
2022 POKEMON JAPANESE SWORD & SHIELD STAR BIRTH FA/CHARIZARD V (PSA GEM MT 10),FA/CHARIZARD V,65489921,POKEMON JAPANESE SWORD & SHIELD STAR BIRTH,GEM MT 10,PSA,STAR BIRTH,No,2022,Japanese,$276.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/65489921.mp4,https://cdn.dripshop.live/dripnfts/slabs/65489921.jpg,https://www.dripshop.live/products/p3NNyFAR5RNXJQz3PwAwq
1999 POKEMON JAPANESE SQUIRTLE DECK SQUIRTLE (PSA GEM MT 10),SQUIRTLE,73380249,POKEMON JAPANESE SQUIRTLE DECK,GEM MT 10,PSA,SQUIRTLE DECK,No,1999,Japanese,$276.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/73380249.mp4,https://cdn.dripshop.live/dripnfts/slabs/73380249.jpg,https://www.dripshop.live/products/U31oeiBKqNDsAqyZ95dRW
2002 POKEMON EXPEDITION VENUSAUR-HOLO (PSA MINT 9),VENUSAUR-HOLO,90876253,POKEMON EXPEDITION,MINT 9,PSA,N/A,No,2002,English,$272.55,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/90876253.mp4,https://cdn.dripshop.live/dripnfts/slabs/90876253.jpg,https://www.dripshop.live/products/to5ujS8rMkhn0Or2rzxKm
2023 POKEMON MEW EN-151 ZAPDOS ex (PSA GEM MT 10),ZAPDOS ex,98935536,POKEMON MEW EN-151,GEM MT 10,PSA,SPECIAL ILLUSTRATION RARE,No,2023,English,$271.40,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/98935536.mp4,https://cdn.dripshop.live/dripnfts/slabs/98935536.jpg,https://www.dripshop.live/products/V0CzXcqJyy3xvEPq3qT-C
2023 POKEMON MEW EN-151 ZAPDOS ex (PSA GEM MT 10),ZAPDOS ex,98935537,POKEMON MEW EN-151,GEM MT 10,PSA,SPECIAL ILLUSTRATION RARE,No,2023,English,$271.40,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/98935537.mp4,https://cdn.dripshop.live/dripnfts/slabs/98935537.jpg,https://www.dripshop.live/products/UVjgd0k2bz5CR8aXV86A_
2003 POKEMON EX SANDSTORM UMBREON-REV.FOIL (PSA MINT 9),UMBREON-REV.FOIL,108381863,POKEMON EX SANDSTORM,MINT 9,PSA,SANDSTORM,No,2003,English,$270.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108381863.mp4,https://cdn.dripshop.live/dripnfts/slabs/108381863.jpg,https://www.dripshop.live/products/pKIo16-t9ttvo0-4vf1OR
2023 POKEMON JAPANESE SV1V-VIOLET ex MIRIAM (PSA GEM MT 10),MIRIAM,97563879,POKEMON JAPANESE SV1V-VIOLET ex,GEM MT 10,PSA,SPECIAL ART RARE,No,2023,Japanese,$259.90,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/97563879.mp4,https://cdn.dripshop.live/dripnfts/slabs/97563879.jpg,https://www.dripshop.live/products/e0DgMQKcZx-2Z6tGS9uDx
1999 POKEMON JAPANESE GYM 2 KOGA'S NINJA TRICK (PSA MINT 9),KOGA'S NINJA TRICK,75766323,POKEMON JAPANESE GYM 2,MINT 9,PSA,TRAINER,No,1999,Japanese,$258.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/75766323.mp4,https://cdn.dripshop.live/dripnfts/slabs/75766323.jpg,https://www.dripshop.live/products/ZQS7yq4UUgSmatQ6tDsT2
2018 POKEMON JAPANESE SUN & MOON SUPER-BURST IMPACT FA/WHITNEY (PSA GEM MT 10),FA/WHITNEY,74657246,POKEMON JAPANESE SUN & MOON SUPER-BURST IMPACT,GEM MT 10,PSA,SUPER-BURST IMPACT,No,2018,Japanese,$258.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/74657246.mp4,https://cdn.dripshop.live/dripnfts/slabs/74657246.jpg,https://www.dripshop.live/products/f1V_xcXwCNiCellafVxno
2024 POKEMON PAF EN-PALDEAN FATES GARDEVOIR ex (PSA GEM MT 10),GARDEVOIR ex,110035112,POKEMON PAF EN-PALDEAN FATES,GEM MT 10,PSA,SPECIAL ILLUSTRATION RARE,No,2024,English,$257.60,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/110035112.mp4,https://cdn.dripshop.live/dripnfts/slabs/110035112.jpg,https://www.dripshop.live/products/FUlN59nKqxIgLFZ_21qhj
2015 POKEMON XY ROARING SKIES M RAYQUAZA EX (PSA MINT 9),M RAYQUAZA EX,72842809,POKEMON XY ROARING SKIES,MINT 9,PSA,ROARING SKIES,No,2015,English,$256.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/72842809.mp4,https://cdn.dripshop.live/dripnfts/slabs/72842809.jpg,https://www.dripshop.live/products/Fh859yfFmy2cJ__lr2Wlf
2000 POKEMON PROMO BLACK STAR MEW-HOLO (PSA MINT 9),MEW-HOLO,75766315,POKEMON PROMO BLACK STAR,MINT 9,PSA,PROMO-POKEMON LEAGUE,No,2000,English,$253.00,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/75766315.mp4,https://cdn.dripshop.live/dripnfts/slabs/75766315.jpg,https://www.dripshop.live/products/zrk8WcXK9UPH5numOHuHU
2016 POKEMON XY EVOLUTIONS FA/MEWTWO EX (PSA GEM MT 10),FA/MEWTWO EX,95083530,POKEMON XY EVOLUTIONS,GEM MT 10,PSA,EVOLUTIONS,No,2016,English,$247.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/95083530.mp4,https://cdn.dripshop.live/dripnfts/slabs/95083530.jpg,https://www.dripshop.live/products/lTBr7M-YZhvgQ54tGTUdW
2000 POKEMON GYM CHALLENGE MISTY'S GYARADOS (PSA NM 7),MISTY'S GYARADOS,110034385,POKEMON GYM CHALLENGE,NM 7,PSA,HOLO-1ST EDITION,No,2000,English,$244.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/110034385.mp4,https://cdn.dripshop.live/dripnfts/slabs/110034385.jpg,https://www.dripshop.live/products/rev2gihEJ4A3kooLYrcWn
2025 POKEMON JTG EN-JOURNEY TOGETHER IONO'S BELLIBOLT ex (PSA GEM MT 10),IONO'S BELLIBOLT ex,116331581,POKEMON JTG EN-JOURNEY TOGETHER,GEM MT 10,PSA,HYPER RARE,No,2025,English,$242.65,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116331581.mp4,https://cdn.dripshop.live/dripnfts/slabs/116331581.jpg,https://www.dripshop.live/products/BaPB0ZtUUj4PgtpQBt31k
2025 POKEMON PRE EN-PRISMATIC EVOLUTIONS PALAFIN ex (PSA GEM MT 10),PALAFIN ex,107886232,POKEMON PRE EN-PRISMATIC EVOLUTIONS,GEM MT 10,PSA,SPECIAL ILLUSTRATION RARE,No,2025,English,$235.75,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/107886232.mp4,https://cdn.dripshop.live/dripnfts/slabs/107886232.jpg,https://www.dripshop.live/products/GhztpQJmTCm8zpsXa3uK5
2006 POKEMON POP SERIES 3 HO-OH EX-HOLO (PSA NM 7),HO-OH EX-HOLO,100315478,POKEMON POP SERIES 3,NM 7,PSA,POP SERIES 3,No,2006,English,$234.60,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/100315478.mp4,https://cdn.dripshop.live/dripnfts/slabs/100315478.jpg,https://www.dripshop.live/products/hnGxvpDvpFC6NPVC6rE0C
2006 POKEMON POP SERIES 3 HO-OH EX-HOLO (PSA NM 7),HO-OH EX-HOLO,103434795,POKEMON POP SERIES 3,NM 7,PSA,POP SERIES 3,No,2006,English,$234.60,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/103434795.mp4,https://cdn.dripshop.live/dripnfts/slabs/103434795.jpg,https://www.dripshop.live/products/rDTdKtRqM34jOFHMKRMw9
2002 POKEMON EXPEDITION SKARMORY-HOLO (PSA MINT 9),SKARMORY-HOLO,108381876,POKEMON EXPEDITION,MINT 9,PSA,N/A,No,2002,English,$233.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108381876.mp4,https://cdn.dripshop.live/dripnfts/slabs/108381876.jpg,https://www.dripshop.live/products/qNtNdchsqj1SXHVskAqeo
2023 POKEMON PAL EN-PALDEA EVOLVED LUXRAY (PSA GEM MT 10),LUXRAY,109126695,POKEMON PAL EN-PALDEA EVOLVED,GEM MT 10,PSA,COSMOS EXCLUSIVE,No,2023,English,$233.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109126695.mp4,https://cdn.dripshop.live/dripnfts/slabs/109126695.jpg,https://www.dripshop.live/products/b65VXhiMCi8J9mk-T-eDP
2025 POKEMON JTG EN-JOURNEY TOGETHER N'S ZOROARK ex (PSA GEM MT 10),N'S ZOROARK ex,116108123,POKEMON JTG EN-JOURNEY TOGETHER,GEM MT 10,PSA,SPECIAL ILLUSTRATION RARE,No,2025,English,$224.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116108123.mp4,https://cdn.dripshop.live/dripnfts/slabs/116108123.jpg,https://www.dripshop.live/products/3VhyRbWYzfEXtkdjvkYVC
2023 POKEMON SVP EN-SV BLACK STAR PROMO MEWTWO (PSA GEM MT 10),MEWTWO,102037812,POKEMON SVP EN-SV BLACK STAR PROMO,GEM MT 10,PSA,151 ULTRA-PREMIUM COLL,No,2023,English,$223.10,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/102037812.mp4,https://cdn.dripshop.live/dripnfts/slabs/102037812.jpg,https://www.dripshop.live/products/uR-HS6B4edYrx0vsU8IRg
2024 POKEMON SCR EN-STELLAR CROWN TERAPAGOS ex (PSA GEM MT 10),TERAPAGOS ex,110162206,POKEMON SCR EN-STELLAR CROWN,GEM MT 10,PSA,SPECIAL ILLUSTRATION RARE,No,2024,English,$223.10,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/110162206.mp4,https://cdn.dripshop.live/dripnfts/slabs/110162206.jpg,https://www.dripshop.live/products/4-2591D4DjkF2RdZ60Qoq
2000 POKEMON GYM HEROES ROCKET'S HITMONCHAN (PSA MINT 9),ROCKET'S HITMONCHAN,108381841,POKEMON GYM HEROES,MINT 9,PSA,HOLO-1ST EDITION,No,2000,English,$220.80,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108381841.mp4,https://cdn.dripshop.live/dripnfts/slabs/108381841.jpg,https://www.dripshop.live/products/kgmWQQ72bGGY50JTuWPz4
2023 POKEMON MEW EN-151 SQUIRTLE (PSA GEM MT 10),SQUIRTLE,108736236,POKEMON MEW EN-151,GEM MT 10,PSA,ILLUSTRATION RARE,No,2023,English,$217.35,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108736236.mp4,https://cdn.dripshop.live/dripnfts/slabs/108736236.jpg,https://www.dripshop.live/products/85j0V5qEQDIrD4nCWHY-d
2006 POKEMON POP SERIES 3 HO-OH EX-HOLO (PSA NM-MT 8),HO-OH EX-HOLO,101158011,POKEMON POP SERIES 3,NM-MT 8,PSA,POP SERIES 3,No,2006,English,$216.20,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101158011.mp4,https://cdn.dripshop.live/dripnfts/slabs/101158011.jpg,https://www.dripshop.live/products/pf4lrqaUAfvp8Q6G1CyeK
2000 POKEMON PROMO BLACK STAR MEW-HOLO (PSA MINT 9),MEW-HOLO,108381896,POKEMON PROMO BLACK STAR,MINT 9,PSA,PROMO-POKEMON LEAGUE,No,2000,English,$215.05,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108381896.mp4,https://cdn.dripshop.live/dripnfts/slabs/108381896.jpg,https://www.dripshop.live/products/da2fuevHhUylqCY5cHwNo
2022 POKEMON SWORD & SHIELD LOST ORIGIN FA/PIKACHU VMAX (PSA GEM MT 10),FA/PIKACHU VMAX,97019183,POKEMON SWORD & SHIELD LOST ORIGIN,GEM MT 10,PSA,LOST ORIGIN,No,2022,English,$208.15,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/97019183.mp4,https://cdn.dripshop.live/dripnfts/slabs/97019183.jpg,https://www.dripshop.live/products/9PIPseWnew4xSfzEgkehz
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,78048993,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/78048993.mp4,https://cdn.dripshop.live/dripnfts/slabs/78048993.jpg,https://www.dripshop.live/products/jxtALOTQ9wwELlWvnffMP
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,78049029,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/78049029.mp4,https://cdn.dripshop.live/dripnfts/slabs/78049029.jpg,https://www.dripshop.live/products/GnG001pWZIwKz3r57Huba
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,78048995,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/78048995.mp4,https://cdn.dripshop.live/dripnfts/slabs/78048995.jpg,https://www.dripshop.live/products/DyEc9gf4S_oDloeseuGxC
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,77942442,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/77942442.mp4,https://cdn.dripshop.live/dripnfts/slabs/77942442.jpg,https://www.dripshop.live/products/zOqsIMATTABiKa-N4aZYI
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,78048991,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/78048991.mp4,https://cdn.dripshop.live/dripnfts/slabs/78048991.jpg,https://www.dripshop.live/products/kM4ctgk5JBL6WYCJIz_cV
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,78048992,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/78048992.mp4,https://cdn.dripshop.live/dripnfts/slabs/78048992.jpg,https://www.dripshop.live/products/MsrNjfK0VYDta4szBMUsf
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,77942437,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/77942437.mp4,https://cdn.dripshop.live/dripnfts/slabs/77942437.jpg,https://www.dripshop.live/products/rseNsNFtAC2knEa2ROclH
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,79318252,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/79318252.mp4,https://cdn.dripshop.live/dripnfts/slabs/79318252.jpg,https://www.dripshop.live/products/rFc5uiTSrHRxxhhLYyGVi
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,77942440,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/77942440.mp4,https://cdn.dripshop.live/dripnfts/slabs/77942440.jpg,https://www.dripshop.live/products/x9z7f3hi2JiW6Ou7lunDV
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,77942439,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/77942439.mp4,https://cdn.dripshop.live/dripnfts/slabs/77942439.jpg,https://www.dripshop.live/products/IHiAGQxhymSc4LnCJ5FJa
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,99173480,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/99173480.mp4,https://cdn.dripshop.live/dripnfts/slabs/99173480.jpg,https://www.dripshop.live/products/B4UfGD7HkqWVw5l4eQXmw
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,78048993,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/78048993.mp4,https://cdn.dripshop.live/dripnfts/slabs/78048993.jpg,https://www.dripshop.live/products/jxtALOTQ9wwELlWvnffMP
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,80416797,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/80416797.mp4,https://cdn.dripshop.live/dripnfts/slabs/80416797.jpg,https://www.dripshop.live/products/Prx3uPxvdCO8ELjrdmP9Z
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,77942419,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/77942419.mp4,https://cdn.dripshop.live/dripnfts/slabs/77942419.jpg,https://www.dripshop.live/products/pMiV_sLOOiy8l0mT0nygr
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,83791919,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/83791919.mp4,https://cdn.dripshop.live/dripnfts/slabs/83791919.jpg,https://www.dripshop.live/products/FeiJKKcpYYam_8QV6CoQC
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,77942401,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/77942401.mp4,https://cdn.dripshop.live/dripnfts/slabs/77942401.jpg,https://www.dripshop.live/products/aDok4oYM-twyVc1FtPZhM
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,77942410,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/77942410.mp4,https://cdn.dripshop.live/dripnfts/slabs/77942410.jpg,https://www.dripshop.live/products/y3OmWaV9rxCa0a9sFrZTi
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,78048996,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/78048996.mp4,https://cdn.dripshop.live/dripnfts/slabs/78048996.jpg,https://www.dripshop.live/products/3793Ljj-FDbzskNhRsvTA
2023 POKEMON JAPANESE SV-P PROMO UMBREON (PSA GEM MT 10),UMBREON,99611972,POKEMON JAPANESE SV-P PROMO,GEM MT 10,PSA,YU NAGABA X PCG CAMPAIGN,No,2023,Japanese,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/99611972.mp4,https://cdn.dripshop.live/dripnfts/slabs/99611972.jpg,https://www.dripshop.live/products/5CrCK6fDtpWzK3_RozvSF
2023 POKEMON MEW EN-151 ALAKAZAM ex (PSA GEM MT 10),ALAKAZAM ex,101663161,POKEMON MEW EN-151,GEM MT 10,PSA,SPECIAL ILLUSTRATION RARE,No,2023,English,$201.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101663161.mp4,https://cdn.dripshop.live/dripnfts/slabs/101663161.jpg,https://www.dripshop.live/products/FN99dQk3ddZjS_QgcnB81
2024 POKEMON JAPANESE SV8a-TERASTAL FEST ex SYLVEON ex (PSA GEM MT 10),SYLVEON ex,113973460,POKEMON JAPANESE SV8a-TERASTAL FEST ex,GEM MT 10,PSA,SPECIAL ART RARE,No,2024,Japanese,$195.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/113973460.mp4,https://cdn.dripshop.live/dripnfts/slabs/113973460.jpg,https://www.dripshop.live/products/CrYR-RYZXTNw6EQ3Z95yl
2024 POKEMON JAPANESE SV8a-TERASTAL FEST ex SYLVEON ex (PSA GEM MT 10),SYLVEON ex,110074879,POKEMON JAPANESE SV8a-TERASTAL FEST ex,GEM MT 10,PSA,SPECIAL ART RARE,No,2024,Japanese,$195.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/110074879.mp4,https://cdn.dripshop.live/dripnfts/slabs/110074879.jpg,https://www.dripshop.live/products/ue6IhvMxeEMm2fWrcVGyK
2024 POKEMON JAPANESE SV8a-TERASTAL FEST ex SYLVEON ex (PSA GEM MT 10),SYLVEON ex,111253092,POKEMON JAPANESE SV8a-TERASTAL FEST ex,GEM MT 10,PSA,SPECIAL ART RARE,No,2024,Japanese,$195.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/111253092.mp4,https://cdn.dripshop.live/dripnfts/slabs/111253092.jpg,https://www.dripshop.live/products/ylZymD1bMkmxP1NRfarPV
2024 POKEMON JAPANESE SV8a-TERASTAL FEST ex SYLVEON ex (PSA GEM MT 10),SYLVEON ex,108832074,POKEMON JAPANESE SV8a-TERASTAL FEST ex,GEM MT 10,PSA,SPECIAL ART RARE,No,2024,Japanese,$195.50,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108832074.mp4,https://cdn.dripshop.live/dripnfts/slabs/108832074.jpg,https://www.dripshop.live/products/xDMcmcVtW87enV_3bu6Ze
2024 POKEMON JAPANESE SV8a-TERASTAL FEST ex SYLVEON ex (PSA GEM MT 10),SYLVEON ex,111912071,POKEMON JAPANESE SV8a-TERASTAL FEST ex,GEM MT 10,PSA,SPECIAL ART RARE,No,2024,Japanese,$193.20,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/111912071.mp4,https://cdn.dripshop.live/dripnfts/slabs/111912071.jpg,https://www.dripshop.live/products/DIB1CzS0apAYTwY47tftS
2021 POKEMON SWORD & SHIELD FUSION STRIKE FA/MEW VMAX (PSA GEM MT 10),FA/MEW VMAX,94448557,POKEMON SWORD & SHIELD FUSION STRIKE,GEM MT 10,PSA,FUSION STRIKE-SECRET,No,2021,English,$187.45,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/94448557.mp4,https://cdn.dripshop.live/dripnfts/slabs/94448557.jpg,https://www.dripshop.live/products/mEi-6ws8Y6gdl0qrzixsv
